-4.00,-2.50,0.00,0.00,4.70,3.07,3.56
1.00,-3.00,0.00,0.00,4.49,1.93,4.06
4.50,0.50,0.00,0.00,5.46,5.43,0.56
4.50,4.50,0.00,0.00,6.43,5.43,3.44
-6.00,-0.50,0.00,0.00,5.30,5.07,1.56
-3.00,-3.00,0.00,0.00,4.55,2.07,4.06
-6.50,0.50,0.00,0.00,5.60,5.57,0.56
-6.50,4.50,0.00,0.00,6.55,5.57,3.44
5.00,2.50,0.00,0.00,6.10,5.93,1.44
-1.00,-3.50,0.00,0.00,4.56,0.07,4.56
5.00,3.00,0.00,0.00,6.24,5.93,1.94
3.00,-2.00,0.00,0.00,4.98,3.93,3.06
3.50,-1.50,0.00,0.00,5.12,4.43,2.56
5.00,2.00,0.00,0.00,6.00,5.93,0.94
-0.50,-3.50,0.00,0.00,4.58,0.43,4.56
-1.50,-3.50,0.00,0.00,4.59,0.57,4.56
-7.00,2.50,0.00,0.00,6.24,6.07,1.44
-5.00,-2.00,0.00,0.00,5.09,4.07,3.06
4.50,0.00,0.00,0.00,5.53,5.43,1.06
1.50,-3.00,0.00,0.00,4.73,2.43,4.06
-5.50,-1.50,0.00,0.00,5.24,4.57,2.56
-3.50,-3.00,0.00,0.00,4.80,2.57,4.06
-7.00,3.00,0.00,0.00,6.37,6.07,1.94
-7.00,2.00,0.00,0.00,6.14,6.07,0.94
-6.50,0.00,0.00,0.00,5.67,5.57,1.06
5.00,1.50,0.00,0.00,5.95,5.93,0.44
-6.50,5.00,0.00,0.00,6.82,5.57,3.94
5.00,3.50,0.00,0.00,6.41,5.93,2.44
0.00,-3.50,0.00,0.00,4.65,0.93,4.56
-2.00,-3.50,0.00,0.00,4.68,1.07,4.56
2.50,-2.50,0.00,0.00,4.94,3.43,3.56
4.00,-1.00,0.00,0.00,5.34,4.93,2.06
-4.50,-2.50,0.00,0.00,5.04,3.57,3.56
-7.00,1.50,0.00,0.00,6.09,6.07,0.44
-7.00,3.50,0.00,0.00,6.54,6.07,2.44
-6.00,-1.00,0.00,0.00,5.47,5.07,2.06
5.00,1.00,0.00,0.00,5.93,5.93,0.06
5.00,4.00,0.00,0.00,6.62,5.93,2.94
0.50,-3.50,0.00,0.00,4.78,1.43,4.56
-2.50,-3.50,0.00,0.00,4.82,1.57,4.56
-7.00,4.00,0.00,0.00,6.75,6.07,2.94
2.00,-3.00,0.00,0.00,5.00,2.93,4.06
-4.00,-3.00,0.00,0.00,5.09,3.07,4.06
-6.50,-0.50,0.00,0.00,5.78,5.57,1.56
5.00,0.50,0.00,0.00,5.96,5.93,0.56
1.00,-3.50,0.00,0.00,4.95,1.93,4.56
5.00,4.50,0.00,0.00,6.86,5.93,3.44
